Tipo;Categoría;Nombre;Dirección;C.Postal;Provincia;Municipio;Localidad;Nucleo;Teléfono 1;Teléfono 2;Teléfono 3;Fax;Email;web;Q Calidad
Restaurante / Bar;2;LA SERREZUELA;C/ REAL, Nº 27;40542;Segovia;Montejo de la Vega de la Serrezuela;MONTEJO DE LA VEGA DE LA SERREZUELA;MONTEJO DE LA VEGA DE LA SERREZUELA;627988778;;;;;;
Restaurante / Cafetería / Bar;2;ATAECINA LOUNGE;C/JESUS JIMENEZ, S/N.;5003;Ávila;Ávila;AVILA;AVILA;920102202;;;;;;
Restaurante;1;PIZZERIA LA COMPETENCIA;C/ EL RELOJ, 18;24400;León;Ponferrada;PONFERRADA;PONFERRADA;987411279;630042451;;;beatriz@pizzerialacompetencia.com;;
Restaurante / Bar;1;LA TABERNA;C/ ANGEL GONZALEZ, 27;24540;León;Cacabelos;CACABELOS;CACABELOS;650754588;;;987549425;peregrinosana@telefonica.net;;
Restaurante / Bar;1;DOÑA PILAR;AV. CONSTITUCION, 13;24711;León;Villamejil;VILLAMEJIL;VILLAMEJIL;651940621;;;;;;
Restaurante / Bar;1;CHIRINGUITO PLAYA VIQUIELLA;Ctra. Galende-Ribadelago, km. 15,5;49362;Zamora;Galende;RIBADELAGO;RIBADELAGO;980626774;6650044174;;;masero@campingelfolgoso.com;;
Restaurante / Bar;1;KURÓ;C/ BATÁN DE SAN SEBASTIÁN Nº 3 -BAJO;34002;Palencia;Palencia;PALENCIA;PALENCIA;979 69 37 67;;;;;;
Restaurante / Bar;1;LA CURIOSA;C/ JOSE ALVAREZ, 5;24210;León;Mansilla de las Mulas;MANSILLA DE LAS MULAS;MANSILLA DE LAS MULAS;987311967;608880588;;;;;
Restaurante / Bar;1;CASA JULIAN;C/ MAESTRA SUSANA GONZALEZ, 35;24300;León;Bembibre;BEMBIBRE;BEMBIBRE;987513161;;;;;;
Restaurante / Bar;2;RINCON DEL NAZARENO;CUESTA SANTIAGO, 3;42200;Soria;Almazán;ALMAZAN;ALMAZAN;975300949;;;;reservas@elrincondelnazareno.com;www.rincondelnazareno.es;
Restaurante;1;WOK CIPRESES;AVDA. LOS CIPRESES, 85-89;37004;Salamanca;Salamanca;SALAMANCA;SALAMANCA;923226625;633253030;;;;;
Restaurante / Bar;1;O SEGREDO;ESTACIÓN 3;47004;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983294326;;;;;;
Restaurante;1;TELEPIZZA;C/ CARRO CELADA, 11;24300;León;Bembibre;BEMBIBRE;BEMBIBRE;987428530;;;;;;
Restaurante / Cafetería;1;CANONIGOS;PLAZA CANONIGOS, 2;40100;Segovia;Real Sitio de San Ildefonso;SAN ILDEFONSO O LA GRANJA;SAN ILDEFONSO O LA GRANJA;921471160;;;;;;
Restaurante / Bar;1;LA BARCA;Carretera Pumarejo, s/n;49332;Zamora;Camarzana de Tera;CAMARZANA DE TERA;CAMARZANA DE TERA;692288383;;;;;;
Restaurante / Cafetería / Bar;2;HOGAR DEL PENSIONISTA;C/ ERMITA, Nº 1 NAVAREJOS, Nº 39;5440;Ávila;Piedralaves;PIEDRALAVES;PIEDRALAVES;6399014631;;;;paquitomainz@gmail.com;;
Restaurante / Bar;1;EL SECRETO DE SAN CLEMENTE;AVDA. DEL ACUEDUCTO, Nº 14;40001;Segovia;Segovia;SEGOVIA;SEGOVIA;921460557;;;;;rmoreno@segurinvertia.com;
Restaurante / Bar;1;ROCHI;C/ Ilanes, s/n;49350;Zamora;Galende;PUENTE (EL);PUENTE (EL);980621479;;;;;;
Restaurante;2;BRASA Y LEÑA;ME FALTA UN TORNILLO (C.C. RIO SHOPPING), 3,;47195;Valladolid;Arroyo de la Encomienda;ARROYO DE LA ENCOMIENDA;ARROYO DE LA ENCOMIENDA;618255100;987200517;;;;;
Restaurante;2;FOSTER'S HOLLYWOOD;Calle ME FALTA UN TORNILLO 3,  (C.C. RIO SHOPPING);47195;Valladolid;Arroyo de la Encomienda;ARROYO DE LA ENCOMIENDA;ARROYO DE LA ENCOMIENDA;983326180;637841136;;983377685;;;
Restaurante / Bar;2;BENLLOCH;CL/CARDENAL BENLLOCH,5;9600;Burgos;Salas de los Infantes;SALAS DE LOS INFANTES;SALAS DE LOS INFANTES;947-380708;;;;hotelbenlloch@gmail.com;www.hotelbenlloch.com;
Restaurante / Bar;2;EL PEREGRINO;CTRA/VALLADOLID KM.30;9230;Burgos;Estépar;ESTEPAR;ESTEPAR;947411366;;;;;;
Restaurante / Bar;2;VILLA DE OLVEGA;POLIGONO EMILIANO REVILLA SANZ, CALLE PALENCIA,S/N;42110;Soria;Ólvega;OLVEGA;OLVEGA;976645545;;;;;;
Restaurante;1;DOMINO'S PIZZA;C/ HAYEDO, 7;24007;León;León;LEON;LEON;0;;;;;;
Restaurante / Bar;1;PEMAR;PLAZA MAYOR, 11;40520;Segovia;Ayllón;AYLLON;AYLLON;921553946;;;;teo-sanz@ono.com;;
Restaurante / Bar;4;ROMANCA;CL/SAN ISIDRO, 41;9513;Burgos;Medina de Pomar;POMAR;POMAR;947192094;;;947191828;romancahotelrestaurante@hotmail.es;www.romanca.es;
Restaurante / Bar;1;PARADERO III;Carretera Madrid-Coruña, km. 263;49600;Zamora;Benavente;BENAVENTE;BENAVENTE;980636566;;;;;;
Restaurante;1;BURGER KING;ME FALTA UN TORNILLO, 3, LOCAL 1-01;47195;Valladolid;Arroyo de la Encomienda;ARROYO DE LA ENCOMIENDA;ARROYO DE LA ENCOMIENDA;983326340;944424498;;;;;
Restaurante;1;PINOCCHIO;C/ Benavente, 2;49014;Zamora;Zamora;ZAMORA;ZAMORA;980535103;658412119;;;;;
Restaurante / Bar;2;LA VERACRUZ;PARAJE EL MOLINO, S/N;40554;Segovia;Maderuelo;MADERUELO;MADERUELO;689145101;921556110;;;aytomader@gmail.com;www.maderuelo.com;
Restaurante / Bar;1;LAS ABADIAS;Plaza  DE LA IGLESIA 8;42113;Soria;San Felices;SAN FELICES;SAN FELICES;975108005;626442650;;;info@lasabadias.com;;
Restaurante / Bar;2;MONTELLÉN;SANDOVAL, 7;47003;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983334850;658958644;;;montellen@restaurantemontellen.es;www.restaurantemontellen.es;
Restaurante;1;BODEGA DIVINA PROPORCIÓN;Camino del Cristo, s/n;49800;Zamora;Toro;TORO;TORO;980059018;;;;;;
Restaurante;2;CENTRO LOS BRASEROS;AVDA/DEL CID, 2-BIS;9005;Burgos;Burgos;BURGOS;BURGOS;947252958;;;947251184;reservas@hotelcentroburgos.com;www.hotelcentroburgos.com;
Restaurante / Bar;1;CASA SIMON;AV CONSTITUCION, 47;24320;León;Sahagún;SAHAGUN;SAHAGUN;676068334;;;;;;
Restaurante / Bar;1;LAS TRES BBB;PLAZA MAYOR, 13;40001;Segovia;Segovia;SEGOVIA;SEGOVIA;921462226;;;;;;
Restaurante / Bar;1;CENTRAL;Plaza Mayor, 5;49004;Zamora;Zamora;ZAMORA;ZAMORA;980167977;;;;;;
Restaurante;1;LOS TALAYOS;FINCA LOS TALAYOS;37500;Salamanca;Ciudad Rodrigo;CIUDAD RODRIGO;CIUDAD RODRIGO;691883194;;;;;www.lostalayos.com;
Restaurante / Bar;2;LA POSADA;Calle Mercado 5;9211;Burgos;Frías;FRIAS;FRIAS;656903080;;;;;;
Restaurante / Bar;1;PARRILLADA LA BUREBA;AVDA/PRINCIPE DE ASTURIAS,7;9240;Burgos;Briviesca;BRIVIESCA;BRIVIESCA;647860020;;;;;;
Restaurante / Bar;1;LA TABERNA DE CAIN;TRAV. DEL CARES, 9;24915;León;Posada de Valdeón;CAIN DE VALDEON;CAIN DE VALDEON;987740562;;;;;;
Restaurante;1;CTR FULGUERA;C/ LA RAMPLA, 11;24439;León;Vega de Espinareda;ESPINO (EL);ESPINO (EL);987564714;;;;;;
Restaurante;1;ABRASADOR;Avda. del Ferial, 89;49600;Zamora;Benavente;BENAVENTE;BENAVENTE;980631636;666042087;;;;;
Restaurante;1;ASADOR VITORIA;SANTA TERESA DE JESUS, 5;42005;Soria;Soria;SORIA;SORIA;975214139;;;;;;
Restaurante / Bar;2;EL PATIO;PLAZA MAYOR, 7;40520;Segovia;Ayllón;AYLLON;AYLLON;921553628;921553456;;;info@hotelayllon.es;;
Restaurante / Cafetería;1;CERVECERÍA ISLA;PASEO DE LA AUDIENCIA,2;9003;Burgos;Burgos;BURGOS;BURGOS;947262138;699454231;;;fjvo@live.com;;
Restaurante;1;MESON LA BODEGA;C/ BODEGAS, Nº 2;40314;Segovia;Fuentesoto;FUENTESOTO;FUENTESOTO;921527186;605876423;;;;;
Restaurante;1;EL RINCÓN DE LA POSADA;C/ CAMPILLO, 12;40161;Segovia;Navafría;NAVAFRIA;NAVAFRIA;921506902;;;;;;
Restaurante / Bar;1;EL APÓSTOL;AVDA. EJERCITO ESPAÑOL, 5;34440;Palencia;Frómista;FROMISTA;FROMISTA;979 810 255;689 895 994;;;;wwwemilitogutierrez@hotmail.es;
Restaurante / Bar;1;MESON BERCIANO;AVDA. DEL CASTILLO, 131;24401;León;Ponferrada;PONFERRADA;PONFERRADA;987400840;;;;;;
Restaurante / Bar;1;KRALDERE;C/ SANTO TOMAS, Nº 10;40002;Segovia;Segovia;SEGOVIA;SEGOVIA;661008767;;;;;;
Restaurante;1;GOLDEN WOK;GIJON AVENIDA DE, 67;47009;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983378345;;;;;;
Restaurante / Bar;1;MESON EL CAMPILLO;C/ BARRIO DEL MEDIO, S/N;24139;León;Villablino;SOSAS DE LACIANA;SOSAS DE LACIANA;987471452;;;;;;
Restaurante;1;LA VEGA DEL ARAVALLE;CTRA. N-110/AV-P-680;5621;Ávila;Solana de Ávila;SOLANA DE AVILA;SOLANA DE AVILA;915080768;619248582;;;;;
Restaurante / Bar;1;MESON ACEBO;AVDA.  MOLINASECA, 20;24401;León;Ponferrada;PONFERRADA;PONFERRADA;987423039;;;;;;
Restaurante / Bar;1;EL RINCÓN DEL CONVENTO;CL/DEL CONVENTO, 16;9530;Burgos;Oña;OÑA;OÑA;947300455;639379281;;;;www.elrincondelconvento.es;
Restaurante;1;LA MURALLA;CL/RONDA, 69;9530;Burgos;Oña;OÑA;OÑA;947300073;;;;hotel-lamuralla@hotmail.es;;
Restaurante;2;EL JARDIN DE VIKERA;C/ CAMINO VIKERA, 6;24491;León;Ponferrada;SAN ANDRES DE MONTEJOS;SAN ANDRES DE MONTEJOS;987057887;;;;;;
Restaurante / Cafetería;2;EL 371;POLIGONO INDUSTRIAL DE SAN ROMAN DE BEMBIBRE;24318;León;Bembibre;SAN ROMAN DE BEMBIBRE;SAN ROMAN DE BEMBIBRE;987510216;676460189;;;;;
Restaurante / Bar;1;LOS NOGALES;AVDA/FUENTE VIEJA,14;9310;Burgos;Torresandino;TORRESANDINO;TORRESANDINO;947-551218;696047396;;;;;
Restaurante / Bar;1;EL CHIVITEIRO;C/ EL LADRIO;49361;Zamora;Galende;SAN MARTIN DE CASTAÑEDA;SAN MARTIN DE CASTAÑEDA;980622041;;;;;;
Restaurante;1;BURGER KING;PZA. ESPAÑA, 1;37004;Salamanca;Salamanca;SALAMANCA;SALAMANCA;923256250;;;;sasfood@sasfood.com;;
Restaurante / Bar;1;ODESSA;C/ MANUEL DIZ, 14;24750;León;Bañeza (La);BAÑEZA (LA);BAÑEZA (LA);987640007;;;;;;
Restaurante;1;LA CABEZA DE MARÍA ANTONIETA;CAMPANAS 4;47001;Valladolid;Valladolid;VALLADOLID;VALLADOLID;652581898;;;;;;
Restaurante;2;AL DENTE;CL/LA CHARCA, 4;9200;Burgos;Miranda de Ebro;MIRANDA DE EBRO;MIRANDA DE EBRO;947112626;659706254;;;;www.aldenterestaurante.es;
Restaurante / Bar;1;ESPACIO BOCCA;CL/RAMÓN Y CAJAL,45;9200;Burgos;Miranda de Ebro;MIRANDA DE EBRO;MIRANDA DE EBRO;947721207;;;;alberto@espaciobocca.com;www.espaciobocca.com;
Restaurante / Bar;1;LA OFICINA;AVDA. ANTIBIOTICOS, 133;24192;León;León;TROBAJO DEL CERECEDO;TROBAJO DEL CERECEDO;609580982;;;;;;
Restaurante / Bar;1;PIZZERIA EDESSO;CL/SANTA ANA AL RÍO,19;9240;Burgos;Briviesca;BRIVIESCA;BRIVIESCA;947590708;630609212;;;;;
Restaurante / Cafetería;1;CAYCABONE;AVENIDA DE BURGOS, 76;47009;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983378448;660124746;;;;;
Restaurante / Bar;1;CORRAL DEL ROSARILLO;ROSARILLO, PLAZA, S/N;47003;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983391503;983266062;669468293;;;;
Restaurante / Bar;1;LA TRUFA;PLAZA HOSPEDERÍA 1;47003;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983542950;635532923;;;;;
Restaurante / Bar;1;LA TRAVESIA;CTRA. N-110, KM. 281;5540;Ávila;Torre (La);TORRE (LA);TORRE (LA);920231739;;;;;;
Restaurante / Cafetería;2;LOS ANGELES;PZ OBISPO ALCOLEA, 2;24750;León;Bañeza (La);BAÑEZA (LA);BAÑEZA (LA);987655730;;;;;;
Restaurante / Bar;1;LA TABERNA GRANDE;CL/SAN JUAN, 25;9200;Burgos;Miranda de Ebro;MIRANDA DE EBRO;MIRANDA DE EBRO;947333358;619711447;;;alberto@latabernagrande.es;www.latabernagrande.es;
Restaurante;1;CUEVA  MARCOS;C/ LA SOCOLLADA, S/N;24230;León;Valdevimbre;VALDEVIMBRE;VALDEVIMBRE;987304177;616777237;;;;;
Restaurante / Bar;1;LAS CAVAS;Pº. DEL SALÓN Nº 25;34003;Palencia;Palencia;PALENCIA;PALENCIA;979 006 906;647 600 399;;;;;
Restaurante;2;BODEGAS TRASLASCUESTAS;CTRA/PEDROSA - MAMBRILLA,S/N;9317;Burgos;Pedrosa de Duero;VALCABADO DE ROA;VALCABADO DE ROA;947542851;;;947542861;hotel@bodegastraslascuestas.com;www.bodegastraslascuestas.com;
Restaurante / Bar;1;LA MURALLA;PLAZA PIÑA MERINO, Nº 2;34120;Palencia;Carrión de los Condes;CARRION DE LOS CONDES;CARRION DE LOS CONDES;979 880 671;650 563 715;;;;;
Restaurante / Bar;1;RENIEBLAS;LOS HIDALGOS, 5;42189;Soria;Renieblas;RENIEBLAS;RENIEBLAS;975251140;;;;;;
Restaurante / Bar;1;LA HUERTA DE GIMIRO;C/ LAS VIDRIERAS, 1;24225;León;Villanueva de las Manzanas;VILLACELAMA;VILLACELAMA;645268247;;;;;;
Restaurante / Bar;1;MARAL CAFÉ BAR;Ctra. Benavente-Alcubilla, s/n;49696;Zamora;Santa María de la Vega;SANTA MARIA DE LA VEGA;SANTA MARIA DE LA VEGA;629144034;;;;;;
Restaurante / Cafetería;1;LA ISLA;AVDA. PEREGRINOS, S/N;24008;León;León;LEON;LEON;987808759;;;;;;
Restaurante;1;ONCE BRUTOS;CL/PAN,6;9530;Burgos;Oña;OÑA;OÑA;947-301466;669162380;;;amandosolo@hotmail.com;;
Restaurante / Bar;1;LA PLAYA;C/ EL FONTANON, S/N;24312;León;Igüeña;IGUEÑA;IGUEÑA;660720843;;;;;;
Restaurante / Bar;1;KRALDERE DONER KEBAP;C/ JORGE MANRIQUE, Nº 8;40006;Segovia;Segovia;SEGOVIA;SEGOVIA;921432490;666025011;;;;;
Restaurante;1;LA TAGLIATELLA;AV INDEPENDENCIA, 4;24001;León;León;LEON;LEON;987216855;;;;;;
Restaurante;1;ENLACE;QUINTO CENTENARIO, S/N;47800;Valladolid;Medina de Rioseco;MEDINA DE RIOSECO;MEDINA DE RIOSECO;606465577;983720474;;;;;
Restaurante / Bar;1;EL ABUELO;C/ El Barco, s/n;49211;Zamora;Carbellino;CARBELLINO;CARBELLINO;980615731;;;;;;
Restaurante;1;AL BRASEO;C/ LAGO DE CARUCEDO, 17;24400;León;Ponferrada;PONFERRADA;PONFERRADA;686611833;;;;;;
Restaurante;2;EL PARRAL;C/ EL PARRAL, Nº 25;40520;Segovia;Ayllón;AYLLON;AYLLON;921553009;;;;;;
Restaurante / Cafetería;1;PLANTIO;PARQUE DEL PLANTIO, S/N;24001;León;Ponferrada;PONFERRADA;PONFERRADA;987078313;;;;;;
Restaurante / Bar;1;EL PATIO DE CHUS;C/DOCTOR LORENZO VELÁZQUEZ, 14 BAJO;5400;Ávila;Arenas de San Pedro;ARENAS DE SAN PEDRO;ARENAS DE SAN PEDRO;671676264;;;;;;
Restaurante / Bar;1;BOCATERIA PLAN B;REINA SOFIA, 27;42157;Soria;Vinuesa;VINUESA;VINUESA;975377466;691507100;;;;;
Restaurante / Bar;1;DEHESA SANTA MARÍA;MONASTERIO SANTA MARÍA DE LA VID 22;47015;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983383105;;;;;;
Restaurante / Bar;1;MADRIGAL CASA LUCIO;CTRA. PEÑARANDA, 20;5220;Ávila;Madrigal de las Altas Torres;MADRIGAL DE LAS ALTAS TORRES;MADRIGAL DE LAS ALTAS TORRES;920320109;;;;;;
Restaurante;1;BURGER KING;Calle ALCALDE MIGUEL CASTAÑO, 95 (CC. CARREFOUR);24005;León;León;LEON;LEON;987261598;;;;BKCENTROOCIO@SISCOR.NET;;
Restaurante / Bar;1;LA TENTAZION;PZA. POETA IGLESIAS, 1;37001;Salamanca;Salamanca;SALAMANCA;SALAMANCA;923262850;679773189;;;alberto@latentazion.com;www.latentazion.com;
Restaurante / Bar;1;EL CASTILLO;PLAZA DE ESPAÑA, Nº1;40370;Segovia;Turégano;TUREGANO;TUREGANO;921500803;657985411;;921501023;;;
Restaurante / Bar;2;PARIS;Avda. Portugal, 14, bajo;49015;Zamora;Zamora;ZAMORA;ZAMORA;980164353;652921814;;;;;
Restaurante / Bar;1;QUINTANA;REAL DE SEGOVIA, 2;47311;Valladolid;Canalejas de Peñafiel;CANALEJAS DE PEÑAFIEL;CANALEJAS DE PEÑAFIEL;983892086;659992815;;;;;
Restaurante / Cafetería / Bar;1;EL INGENIO CHICO;C/ LA MONEDA, Nº 3;40003;Segovia;Segovia;SEGOVIA;SEGOVIA;921475142;;;;;www.elingeniochico.com;
Restaurante / Bar;1;EL SILO;AV DEL ORBIGO, 33;24240;León;Santa María del Páramo;SANTA MARIA DEL PARAMO;SANTA MARIA DEL PARAMO;620336904;;;;;;
Restaurante / Bar;1;LA MEDIA LUNA;C/ INFANTES, Nº 9;40100;Segovia;Real Sitio de San Ildefonso;SAN ILDEFONSO O LA GRANJA;SAN ILDEFONSO O LA GRANJA;921471619;;;;;;
Restaurante / Cafetería;1;EL PLANTIO;CARRETERA DEL BARCO, Nº 3;5634;Ávila;Hoyos del Espino;HOYOS DEL ESPINO;HOYOS DEL ESPINO;652698827;;;;;;
Restaurante / Bar;1;EL RINCÓN DE BELEN;C/ MATADERO, Nº 6;40180;Segovia;Basardilla;BASARDILLA;BASARDILLA;921404260;633639555;;;elrincondebelen@hotmail.com;;
Restaurante / Bar;1;TU VERAS;C/ ALFONSO RODRÍGUEZ, Nº 6;5400;Ávila;Arenas de San Pedro;ARENAS DE SAN PEDRO;ARENAS DE SAN PEDRO;920104308;616726412;;;;;
Restaurante;1;PIZZERÍA STAR;EMPECINADO 5;47003;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983444564;697938291;;;;;
Restaurante / Bar;1;SEGUNDA GALERIA;C/ CONSTANTINO GANCEDO, 17;24100;León;Villablino;VILLABLINO;VILLABLINO;679801138;;;;;;
Restaurante / Bar;1;ASADOR MESÓN ALISTANO;Plaza Alcalde Tomás Carrión, 7;49500;Zamora;Alcañices;ALCAÑICES;ALCAÑICES;980680982;;;;;;
Restaurante / Bar;1;FIGON LA PERDIZ;C/ PUERTA DEL RIO, 13;37800;Salamanca;Alba de Tormes;ALBA DE TORMES;ALBA DE TORMES;923300061;636388028;;;figonlaperdiz1885@hotmail.es;;
Restaurante / Bar;2;EL MESÓN DE CASTROJERIZ;CL/CORDÓN, 1;9110;Burgos;Castrojeriz;CASTROJERIZ;CASTROJERIZ;947378610;676462668;;947378611;info@laposadadecastrojeriz.es;www.laposadadecastrojeriz.es;
Restaurante / Cafetería;2;VALCARCE VALLADOLID;CARRETERA A-6 KM. 147;47493;Valladolid;San Vicente del Palacio;SAN VICENTE DEL PALACIO;*DISEMINADO*;983481015;647443943;;983481015;sanvicente@grupovalcarce.com;;
Restaurante / Bar;1;LA ERA DE BRIEVA;C/ ERAS, S/N;40180;Segovia;Brieva;BRIEVA;BRIEVA;605451393;921062043;;;almumoreno@terra.es;;
Restaurante / Bar;1;CAPADOCIA;SAYAGO 2 BAJO 1;47008;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983476335;647586280;;;capadociavalladolid@ono.com;www.capadociavalladolid.com;
Restaurante / Bar;1;CASACANDANA;C/ DAMA ARINTERO, 84;24848;León;Vecilla (La);CANDANA DE CURUEÑO (LA);CANDANA DE CURUEÑO (LA);987741108;;;;;;
Restaurante / Bar;1;LAS ARRIBES;C/ ARRIBES DEL DUERO, 12;37008;Salamanca;Salamanca;SALAMANCA;SALAMANCA;923191997;;;;;;
Restaurante / Bar;2;LAS PETRONILAS;AVDA. CONSTITUCION, 3;37660;Salamanca;Miranda del Castañar;MIRANDA DEL CASTAÑAR;MIRANDA DEL CASTAÑAR;923432483;691581300;;;;;
Restaurante / Bar;1;DOCAR;PASEO DE LOS MESONES,30;9340;Burgos;Lerma;LERMA;LERMA;947171073;;;947171073;reservas@cadenadocar.com;www.cadenadocar.com;
Restaurante / Bar;1;CASA ASUN;CL/REAL,19;9227;Burgos;Hontanas;HONTANAS;HONTANAS;628927314;609164697;;;felixrodrigo444@hotmail.com;;
Restaurante / Bar;1;CENTRO ECUESTRE MIRANTES;CR ASTURIAS, 31;24196;León;Sariegos;CARBAJAL DE LA LEGUA;CARBAJAL DE LA LEGUA;987284051;;;;;;
Restaurante / Cafetería;1;PICASSO;AVDA/CASTILLA Y LEÓN,36 - C.C. CAMINO DE LA PLATA;9006;Burgos;Burgos;BURGOS;BURGOS;947-233964;661218655;;;restaurantepicassoroberto@hotmail.com;;
Restaurante / Bar;1;CTR LA BOLERA;PZ DE LA IGLESIA, 4;24139;León;Villablino;ROBLES DE LACIANA;ROBLES DE LACIANA;987483060;;;;info@ctrlabolera.es;www.ctrlabolera.es;
Restaurante / Bar;1;LAS DUNAS;AUTOVIA . A-6, P.K. 124;40510;Segovia;Martín Muñoz de la Dehesa;MARTIN MUÑOZ DE LA DEHESA;MARTIN MUÑOZ DE LA DEHESA;0;;;;;;
Restaurante / Bar;1;SERRAN@;C/ GARRIDO Y BERMEJO, 10;37004;Salamanca;Salamanca;SALAMANCA;SALAMANCA;609523161;;;;sanchezcascon@yahoo.es;;
Restaurante / Bar;1;LA MEJILLONERA;AVDA. DEL BIERZO, 22;24401;León;Ponferrada;PONFERRADA;PONFERRADA;987411122;650523025;;;;;
Restaurante / Bar;1;MATI II;C/ CALLEJA, 1;37187;Salamanca;Aldeatejada;ALDEATEJADA;ALDEATEJADA;923341158;;;;;;
Restaurante;1;MEJILLÓN & CB;ME FALTA UN TORNILLO, 3, LOCAL 1-K06 (RIO SHOPPING;47195;Valladolid;Arroyo de la Encomienda;ARROYO DE LA ENCOMIENDA;ARROYO DE LA ENCOMIENDA;656580892;;;;leti_15_88@hotmail.com;;
Restaurante / Cafetería / Bar;1;SAN FRANCISCO;C/ Nuñez de Balboa, 22;49030;Zamora;Zamora;ZAMORA;ZAMORA;657136207;;;;;;
Restaurante / Bar;1;LOS ROCHI;Ctra. Ilanes (margen izqda.);49350;Zamora;Galende;PUENTE (EL);PUENTE (EL);980623024;;;;;;
Restaurante / Cafetería;2;VILLADANGOS;C/ UNO, S/N (POL. INDUSTRIAL);24392;León;Villadangos del Páramo;VILLADANGOS DEL PARAMO;VILLADANGOS DEL PARAMO;987391453;;;;;;
Restaurante / Bar;1;MERENDUERO;Ctra. de la Aldehuela, 4;49021;Zamora;Zamora;ZAMORA;ZAMORA;695487366;;;;;;
Restaurante;1;IL TEMPIETTO RISTORANTE;Calle JOSÉ MARTÍNEZ DE VELASCO 21;40500;Segovia;Riaza;RIAZA;RIAZA;603714381;;;;YOJAIDYY1986@GMAIL.COM;;
Restaurante / Bar;1;CANTINA DE VILLASUR DE HERREROS;CL/ESTUDIANTE,5 BJ;9169;Burgos;Villasur de Herreros;VILLASUR DE HERREROS;VILLASUR DE HERREROS;947-429239;633782864;;;;;
Restaurante / Bar;1;LA MESTA;C/ SAN ROQUE, Nº 40;40165;Segovia;Prádena;PRADENA;PRADENA;921507459;629928163;;;lamestadepradena@hotmail.es;;
Restaurante / Bar;1;PLAZA;PLAZA MAYOR, 4;40500;Segovia;Riaza;RIAZA;RIAZA;921551055;;;;;;
Restaurante / Bar;1;DE JAVIER;CARRETERA DE ÁVILA, 11;5414;Ávila;Cuevas del Valle;CUEVAS DEL VALLE;CUEVAS DEL VALLE;655027328;;;;;;
Restaurante;1;CUATRO CANTONES;CL/HIPÓLITO LÓPEZ BERNAL,10;9250;Burgos;Belorado;BELORADO;BELORADO;947580591;696427707;;;cuatrocantones@hotmail.com;www.alberguecuatrocantones.com;
Restaurante / Bar;1;EZEQUIEL DEGUSTACION;C/ ROA DE LA VEGA, 4;24002;León;León;LEON;LEON;987176805;;;;;;
Restaurante / Bar;1;EL CHILI;C/ LUGAR DE LA PAUL, S/N;34800;Palencia;Aguilar de Campoo;AGUILAR DE CAMPOO;AGUILAR DE CAMPOO;979 181 592;628 362 383;;;;;
Restaurante / Bar;1;GAONA JARDÍN;CL/SOMBRERERÍA, 29;9003;Burgos;Burgos;BURGOS;BURGOS;947206191;;;;;;
Restaurante;1;COLÁS;CL/MAYOR, 5;9211;Burgos;Valle de Tobalina;MONTEJO DE CEBAS;MONTEJO DE CEBAS;947358734;609533262;;;info@posadacolas.com;www.posadacolas.com;
Restaurante / Bar;1;MONTE IRAGO;C/ REAL, S/N;24722;León;Santa Colomba de Somoza;FONCEBADON;FONCEBADON;657404177;;;;;;
Restaurante / Bar;2;CAPITOL;PLAZA MAYOR, 3;42300;Soria;Burgo de Osma-Ciudad de Osma;BURGO DE OSMA (EL);BURGO DE OSMA (EL);975341019;;;;;;
Restaurante / Bar;1;COSAS DE COMER;CL/CONCEPCIÓN,4 bajo;9002;Burgos;Burgos;BURGOS;BURGOS;947-205915;649463745;;;;;
Restaurante / Bar;3;ASADOR LOS CARRETERO;PARAJE LA LAGUNILLA, S/N.;5480;Ávila;Candeleda;CANDELEDA;CANDELEDA;920380604;;;;;;
Restaurante / Cafetería;1;USOS COMUNES PARQUE TECNOLÓGICO BOECILLO;PLAZA VICENTE ALEIXANDRE 1;47250;Valladolid;Boecillo;BOECILLO;PARQUE TECNOLOGICO DE BOECILLO;983900003;608722551;;983320315;pnmayordomo@redondocatering.com;;
Restaurante / Bar;1;MESON EL ZURGUEN II;Calle C/ SALAMANCA, 2, Bajo;37188;Salamanca;Carbajosa de la Sagrada;CARBAJOSA DE LA SAGRADA;CARBAJOSA DE LA SAGRADA;923208625;660467679;;;mesonzurguen1979@gmail.com;;
Restaurante / Cafetería;1;NUEVO ESAUM;C/ PRINCIPE DE VERGARA, 53-71;37003;Salamanca;Salamanca;SALAMANCA;SALAMANCA;923196909;650890821;;;torrebery@gmail.com;;
Restaurante;3;VILLENA;PLAZA CAPUCHINOS, S/N;40001;Segovia;Segovia;SEGOVIA;SEGOVIA;921460032;921461742;607592737;921460010;reservas@restaurante-villena.com;www.restaurante-villena.com;
